2022-02-08 18:39:12,262 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-08 18:39:12,264 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2022-02-08 18:39:12,265 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:12,266 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:12,267 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:12,268 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:12,268 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-02-08 18:39:12,269 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2022-02-08 18:39:12,270 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:12,271 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:12,272 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:12,272 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:12,273 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2022-02-08 18:39:12,274 INFO  ExportHelperExtension.cs: 1409 - Component 40 is already fixed
2022-02-08 18:39:12,275 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-08 18:39:12,276 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2022-02-08 18:39:12,277 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2022-02-08 18:39:12,277 INFO  ExportHelperExtension.cs: 1409 - Component 33 is already fixed
2022-02-08 18:39:12,278 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2022-02-08 18:39:12,279 INFO  ExportHelperExtension.cs: 1409 - Component 30 is already fixed
2022-02-08 18:39:12,280 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:12,281 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:12,281 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-08 18:39:12,282 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2022-02-08 18:39:12,283 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2022-02-08 18:39:12,284 INFO  ExportHelperExtension.cs: 1409 - Component 36 is already fixed
2022-02-08 18:39:12,285 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2022-02-08 18:39:12,285 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2022-02-08 18:39:12,286 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:12,287 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:12,288 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-08 18:39:12,289 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2022-02-08 18:39:12,289 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:12,290 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:12,291 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-08 18:39:12,292 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2022-02-08 18:39:12,293 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2022-02-08 18:39:12,294 INFO  ExportHelperExtension.cs: 1409 - Component 37 is already fixed
2022-02-08 18:39:12,295 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-02-08 18:39:12,296 INFO  ExportHelperExtension.cs: 1409 - Component 35 is already fixed
2022-02-08 18:39:12,297 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-08 18:39:12,297 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-02-08 18:39:14,027 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-02-08 18:39:14,028 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-08 18:39:14,028 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-08 18:39:14,029 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-08 18:39:19,826 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent should1 to child shoud2 failed
2022-02-08 18:39:21,070 INFO  ExportHelperExtension.cs: 347 - Creating joint upper arm
2022-02-08 18:39:21,071 INFO  ExportHelperExtension.cs: 1397 - Fixing components for shoud2
2022-02-08 18:39:21,072 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-02-08 18:39:21,073 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2022-02-08 18:39:21,074 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-08 18:39:21,075 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2022-02-08 18:39:21,076 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2022-02-08 18:39:21,077 INFO  ExportHelperExtension.cs: 1409 - Component 30 is already fixed
2022-02-08 18:39:21,078 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-08 18:39:21,079 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-02-08 18:39:21,080 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2022-02-08 18:39:21,082 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2022-02-08 18:39:21,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2022-02-08 18:39:21,084 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2022-02-08 18:39:21,085 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:21,086 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:21,087 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2022-02-08 18:39:21,088 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2022-02-08 18:39:21,089 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-08 18:39:21,090 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2022-02-08 18:39:21,091 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:21,091 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:21,093 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2022-02-08 18:39:21,105 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2022-02-08 18:39:21,106 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-08 18:39:21,107 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2022-02-08 18:39:21,108 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
