a1,lua,a23_distr,lfa,a45_distr,rho,s2,s4,K,taumax,tcycle,reachability,applied_force,payload,motion_feasibility
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,6.638831558265297,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,29.75439630600572,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.98757254741415,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,20.505265315511203,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,19.536174824764643,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,7.402580111037422,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,17.577890042881595,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,12.222427871375755,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,13.051768350227736,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,13.65582629725358,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,16.78724798576723,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,5.801744050855263,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,27.329141052151805,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,27.79907534614221,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,22.64113625328704,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,26.021481789106396,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.484749807335515,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,26.889719225176673,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,15.051173911386618,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,6.420254915759128,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,27.392598230294183,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.785145138705253,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,7.681228662449062,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,5.073346900528135,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,25.111133921556515,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,8.643881987898226,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,20.31584748759527,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,28.815854888433105,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,28.95952749177458,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,19.586177068357475,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.767782560486282,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,19.167947329466163,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,16.854347858410218,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,7.56150154503233,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,7.8858915707839135,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.337358804159127,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,11.379263731567045,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,6.923890443697915,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,8.745581399666591,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.183303654072944,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,14.674778554702842,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,28.745074723879203,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,19.236733132460802,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,11.192267240926475,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,6.63576500239585,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,26.18166383081571,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.604072645699333,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,9.4601338681954,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,20.001577901456006,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,16.371578721966838,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,6.802090761224881,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.15889337734382,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,19.592961949798628,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,26.166289291390196,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,21.60373985019292,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,22.52235458678554,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,16.902143229814456,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,18.68750818209859,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,29.53514119039127,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,15.75233713097237,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,7.5659101285452905,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,14.145423577517203,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,17.59448736086808,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,13.151758452522136,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,28.175631115835937,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.520864821623533,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,20.55648658164355,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,5.783142404312184,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,10.820807112271542,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.33146271956475,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,13.341706226844407,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,16.740172797598873,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,16.89540671421343,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,17.01032936165816,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.978396156090156,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,25.66095104836504,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,29.76099166885702,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,28.99351232467739,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,23.299427073407116,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,29.736619746727598,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,7.046935020362889,1.7056057308448833,1.0,-1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,17.152957112751267,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,18.21691834101627,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.02927524830563,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,15.378874357702065,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,28.543887018332217,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,26.55866941517048,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.02520079745717,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,24.376501527931318,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,20.48690818831318,1.7056057308448833,1.0,1.0,1.0,1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,17.687348279485505,1.7056057308448833,1.0,1.0,1.0,-1.0
0.33199999999999996,0.36550000000000005,0.5,0.33499999999999996,0.5,1225.0,0.07,0.03955,5.5,14.374867951578809,1.7056057308448833,1.0,1.0,1.0,-1.0
